EventID,EventName,Year,StartMonth,EndMonth,EventDayStart,EventDayEnd,Classification
6709,ATB Banff Classic,2020,10,10,15,18,3
6710,Cargill Curling Training Centre MJCT Fall Spiel,2020,9,9,11,13,
6711,Cargill Curling Training Centre MJCT Fall Spiel,2020,9,9,11,13,
6714,SCT South - Moose Jaw Cash,2020,10,11,30,1,3
6716,Anita Cochrane Memorial Junior Men,2020,9,9,18,20,
6717,Anita Cochrane Memorial Junior Women,2020,9,9,18,20,
6718,Sutherland Womens Trial Curling Event,2020,9,9,25,27,2
6719,Highland SWCT Event,2020,10,10,9,11,2
6720,Oak Island Junior Mens Cashspiel,2020,10,11,30,1,
6721,Oak Island Junior Womens Cashspiel,2020,10,11,30,1,
6722,Hardline Curling Larry Jones Junior Classic,2020,9,9,24,27,
6723,Hardline Curling Larry Jones Junior Classic,2020,9,9,24,27,
6724,Norwegian Mixed Doubles National Championship,2020,9,9,25,27,
6725,TBayTel Major League of Curling,2021,9,3,30,20,
6726,Mayflower U18 Harvest Spiel,2020,10,10,2,4,
6727,Mayflower U18 Harvest Spiel,2020,10,10,2,4,
6728,Okotoks U18 Womens Spiel,2020,10,10,1,4,
6729,Okotoks U18 Mens Spiel,2020,10,10,1,4,
6730,Don Baldwin Memorial MJCT,2020,10,10,1,4,
6731,Don Baldwin Memorial MJCT,2020,10,10,1,4,
6732,International Mixed Doubles St. Gallen,2020,10,10,2,4,
6733,Sutherland Mixed Doubles,2020,10,10,2,4,
6734,Russian Curling Cup,2020,10,10,1,6,2
6736,2.0 Cup,2020,10,10,2,4,3
6737,Russian Curling Cup,2020,10,10,8,12,3
6738,Sutherland Mens Test Curling Event,2020,10,10,9,11,3
6739,North Hill Thanksgiving U18 Bonspiel,2020,10,10,9,12,
6740,North Hill Thanksgiving U18 Bonspiel,2020,10,10,9,12,
6741,Match Town Trophy,2020,10,10,9,11,3
6742,Vaderstad Saskatchewan Super Series,2020,10,10,16,18,3
6743,MCT Cargill Curling Training Centre Fall Classic,2020,10,10,16,18,3
6744,MCT Cargill Curling Training Centre Fall Classic,2020,10,10,16,18,2
6745,Martensville Mixed Doubles League,2020,10,10,16,18,
6746,Red Deer Servus U18 Men,2020,10,10,16,18,
6747,Red Deer Servus U18 Women,2020,10,10,16,18,
6748,WFG Okotoks Mixed Doubles Classic,2020,10,11,31,1,
6750,Heather MJCT Bonspiel,2020,10,10,23,25,
6751,Heather MJCT Bonspiel,2020,10,10,23,25,
6752,Alberta U21 Mixed Doubles Provincials,2020,10,10,23,25,
6753,Banff U15 Junior Spiel,2020,10,11,30,1,
6754,SCT North - Nutana Cash,2020,10,11,30,1,3
6755,Challenge Nord-Ouest Air Creebec,2020,10,11,30,1,
6760,Raymond James Kelowna Double Cash,2020,11,11,6,8,
6761,Sunset Ranch Kelowna Double Cash,2020,11,11,6,8,
6762,M&M Meats Shops Canadian Junior Curling Championships,2006,1,1,21,29,
6763,M&M Meats Shops Canadian Junior Curling Championships,2006,1,1,21,29,
6764,Wakkanai City Midori Sports Park Open,2020,11,11,6,8,3
6765,Wakkanai City Midori Sports Park Open,2020,11,11,6,8,2
6783,Leduc LIONS Junior Mens Bonspiel,2020,11,11,6,8,
6784,Leduc LIONS Junior Womens Bonspiel,2020,11,11,6,8,
6785,Leduc LIONS U18 Mens Bonspiel,2020,11,11,6,8,
6786,Leduc LIONS U18 Womens Bonspiel,2020,11,11,6,8,
6791,Slave Lake Petroleum Association Cashspiel,2020,11,11,6,8,
6792,Slave Lake Petroleum Association Challenge,2020,11,11,6,8,
6794,SWCT North Sutherland,2020,11,11,6,8,2
6795,SWCT South Moose Jaw,2020,11,11,6,8,2
6796,SCT North - Prince Albert,2020,11,11,13,15,3
6797,SCT South - Lumsden,2020,11,11,13,15,3
6798,SCT Central - Nutana,2020,11,11,13,15,3
6799,National Curling Academy November Classic,2020,11,11,13,15,3
6801,Lakeshore U18 Junior Spiel,2020,11,11,13,15,
6802,Lakeshore U21 Junior Mens Spiel,2020,11,11,13,15,
6803,Lakeshore U21 Junior Womens Spiel,2020,11,11,13,15,
6804,U13 Teazer Light Nova Scota,2020,11,11,20,22,
6806,Korean Curling Championships,2020,11,11,19,23,1
6807,Korean Curling Championships,2020,11,11,19,23,0
6808,Korean Curling Championships,2020,11,11,24,27,
6809,Russian Men's Curling Championship,2020,12,12,3,9,1
6810,Russian Men's B Curling Championship,2020,12,12,3,9,
6811,Sweden National Challenge,2020,12,12,11,13,
6812,Russian Women's Curling Championship,2020,12,12,11,17,
6813,Russian Women's B Curling Championship,2020,12,12,11,17,
6814,British Curling NCA December Mixed Doubles Tankard,2020,12,12,14,16,
6815,British Curling NCA December Superspiel,2020,12,12,17,20,3
6816,Elite Cup Snaroya,2020,12,12,18,20,
6817,Good Riddance 2020 High Park Online Bonspiel,2021,1,1,1,1,
6819,Duffy's Elite Spiel,2021,1,1,8,12,
6820,Duffy's Challenge Spiel,2021,1,1,8,12,
6821,British Curling NCA January Challenge,2021,1,1,15,17,1
6822,British Curling NCA January Challenge,2021,1,1,15,17,0
6825,Russian Mixed Doubles Championship,2021,1,1,21,25,
6826,Russian Mixed Doubles B-Division Championship,2021,1,1,21,25,
6827,Northwest Territories Masters Mens Championship,2021,1,1,28,29,
6828,Northwest Territories Senior Womens Championship,2021,1,1,28,29,
6829,Northwest Territories Womens Club Championshp,2021,1,1,30,31,
6830,Northwest Territories Mens Championship,2021,1,1,30,31,1
6831,Northwest Territories Womens Championship,2021,1,1,30,31,0
6833,Duffy's Challenge Spiel,2021,1,2,28,1,
6835,Newfoundland & Labrador Tankard,2021,1,1,25,31,1
6836,Newfoundland & Labrador Scotties,2021,1,1,25,31,0
6837,PEI Scotties,2021,1,1,29,31,0
6838,PEI Tankard,2021,1,1,29,31,1
6839,British Curling NCA Women's Elite Finals,2021,2,2,1,6,0
6840,British Curling NCA Men's Elite Finals,2021,2,2,1,6,1
6843,Duff's Prospect Spiel Series,2021,2,2,2,7,
6844,Swedish Mixed Doubles Nationals,2021,2,2,4,7,
6846,Swiss Curling Championships,2021,2,2,6,13,1
6847,Swiss Curling Championships,2021,2,2,6,13,0
6848,Japan Curling Championships,2021,2,2,8,14,1
6849,Japan Curling Championships,2021,2,2,8,14,0
6853,British Curling NCA Mixed Doubles Elite Finals,2021,2,2,10,14,
6854,Scotties Tournament of Hearts,2021,2,2,19,28,0
6855,Tim Hortons Brier,2021,3,3,5,14,1
6856,Northwest Territories Mixed Championship,2021,3,3,4,8,
